date_time,true_positives,false_positives,true_negatives,false_negatives,precision,recall,f1,defined,duration
2025-05-19-14:19:38,393396,5657,13046170,666,0.9858,0.9983,0.992,13445889,23.137
2025-05-19-14:20:02,394147,7224,13541461,728,0.982,0.9982,0.99,13943560,23.012
2025-05-19-14:20:27,394095,5013,12543550,660,0.9874,0.9983,0.9929,12943318,23.078
2025-05-19-14:20:51,394275,5346,12755513,643,0.9866,0.9984,0.9925,13155777,23.162
2025-05-19-14:21:16,353311,4879,14419338,530,0.9864,0.9985,0.9924,14778058,23.167
2025-05-19-14:21:40,358257,5030,10945712,592,0.9862,0.9984,0.9922,11309591,23.154
2025-05-19-14:22:05,348366,4869,12725480,488,0.9862,0.9986,0.9924,13079203,22.95
2025-05-19-14:22:29,388097,4918,14414782,664,0.9875,0.9983,0.9929,14808461,23.012
2025-05-19-14:22:53,357663,5841,12477173,806,0.9839,0.9978,0.9908,12841483,23.078
2025-05-19-14:23:17,405903,5077,12323244,472,0.9876,0.9988,0.9932,12734696,22.802
2025-05-19-14:23:42,405391,4633,12079272,595,0.9887,0.9985,0.9936,12489891,23.028
2025-05-19-14:24:06,385602,5000,13588857,484,0.9872,0.9987,0.9929,13979943,22.868
2025-05-19-14:24:30,376728,5425,13660961,636,0.9858,0.9983,0.992,14043750,22.768
2025-05-19-14:24:54,358343,4935,15003842,627,0.9864,0.9983,0.9923,15367747,22.947
2025-05-19-14:25:19,458190,4414,13161406,469,0.9905,0.999,0.9947,13624479,23.169
2025-05-19-14:25:43,373677,4211,14079666,609,0.9889,0.9984,0.9936,14458163,22.937
2025-05-19-14:26:08,349155,4326,10953782,464,0.9878,0.9987,0.9932,11307727,23.103
2025-05-19-14:26:32,386389,3876,13741661,589,0.9901,0.9985,0.9943,14132515,23.263
2025-05-19-14:26:56,360992,4675,12345801,620,0.9872,0.9983,0.9927,12712088,22.929
2025-05-19-14:27:21,385299,3890,13248271,600,0.99,0.9984,0.9942,13638060,23.07
2025-05-19-14:27:45,400316,4823,13162536,661,0.9881,0.9984,0.9932,13568336,23.192
2025-05-19-14:28:10,373028,3893,13902455,415,0.9897,0.9989,0.9943,14279791,23.12
2025-05-19-14:28:34,450605,5075,12709684,693,0.9889,0.9985,0.9936,13166057,22.708
2025-05-19-14:28:58,442303,5929,11902419,694,0.9868,0.9984,0.9926,12351345,22.967
2025-05-19-14:29:22,396885,4866,10761142,538,0.9879,0.9986,0.9932,11163431,23.009
2025-05-19-14:29:47,356177,4261,13114568,608,0.9882,0.9983,0.9932,13475614,23.139
2025-05-19-14:30:12,391071,5343,10679849,597,0.9865,0.9985,0.9925,11076860,23.682
2025-05-19-14:30:36,373888,3781,13287692,468,0.99,0.9987,0.9943,13665829,23.027
2025-05-19-14:31:01,344532,3521,12083913,441,0.9899,0.9987,0.9943,12432407,23.067
2025-05-19-14:31:25,391502,3741,12060595,394,0.9905,0.999,0.9947,12456232,22.716
2025-05-19-14:31:49,408636,4037,11630998,451,0.9902,0.9989,0.9945,12044122,22.962
2025-05-19-14:32:13,380069,3466,12995722,475,0.991,0.9988,0.9948,13379732,23.075
2025-05-19-14:32:37,335155,3492,12713089,389,0.9897,0.9988,0.9942,13052125,22.783
2025-05-19-14:33:02,361903,3186,12523850,548,0.9913,0.9985,0.9949,12889487,23.006
2025-05-19-14:33:26,402221,3105,15715928,276,0.9923,0.9993,0.9958,16121530,23.139
2025-05-19-14:33:51,411712,4077,11373087,494,0.9902,0.9988,0.9945,11789370,23.629
2025-05-19-14:34:16,368216,3673,11779232,442,0.9901,0.9988,0.9944,12151563,23.135
2025-05-19-14:34:40,376249,3139,13887940,600,0.9917,0.9984,0.9951,14267928,23.116
2025-05-19-14:35:05,383470,3704,14017164,381,0.9904,0.999,0.9947,14404719,23.144
2025-05-19-14:35:29,382828,2769,15045678,493,0.9928,0.9987,0.9958,15431768,23.089
2025-05-19-14:35:53,395166,3315,13773671,405,0.9917,0.999,0.9953,14172557,22.833
2025-05-19-14:36:18,394038,3456,11312355,634,0.9913,0.9984,0.9948,11710483,23.085
2025-05-19-14:36:43,363830,4339,11520240,536,0.9882,0.9985,0.9933,11888945,23.964
2025-05-19-14:37:08,392396,3165,11010465,354,0.992,0.9991,0.9955,11406380,23.155
2025-05-19-14:37:35,360538,3459,16525976,426,0.9905,0.9988,0.9946,16890399,26.271
2025-05-19-14:38:01,367589,3572,12413799,323,0.9904,0.9991,0.9947,12785283,23.69
2025-05-19-14:38:26,360204,3394,13585108,439,0.9907,0.9988,0.9947,13949145,22.958
2025-05-19-14:38:50,368428,2571,12106461,312,0.9931,0.9992,0.9961,12477772,23.429
2025-05-19-14:39:15,386283,3312,14506819,434,0.9915,0.9989,0.9952,14896848,23.549
2025-05-19-14:39:40,373784,2692,12743789,369,0.9928,0.999,0.9959,13120634,22.813
2025-05-19-14:40:05,379587,2863,12192014,249,0.9925,0.9993,0.9959,12574713,23.114
2025-05-19-14:40:30,418440,3589,12914495,519,0.9915,0.9988,0.9951,13337043,23.766
2025-05-19-14:40:55,399469,3591,13335490,398,0.9911,0.999,0.995,13738948,23.395
2025-05-19-14:41:19,376646,4177,12511799,468,0.989,0.9988,0.9939,12893090,23.023
2025-05-19-14:41:44,390449,3348,11752623,475,0.9915,0.9988,0.9951,12146895,23.267
2025-05-19-14:42:09,405865,3475,9598882,350,0.9915,0.9991,0.9953,10008572,23.069
2025-05-19-14:42:33,415904,3089,12880794,463,0.9926,0.9989,0.9957,13300250,23.002
2025-05-19-14:42:58,382739,3501,12899581,443,0.9909,0.9988,0.9949,13286264,23.21
2025-05-19-14:43:23,395356,3146,13011520,323,0.9921,0.9992,0.9956,13410345,23.172
2025-05-19-14:43:47,353721,2319,10990935,257,0.9935,0.9993,0.9964,11347232,23.014
2025-05-19-14:44:12,392078,2429,11829166,300,0.9938,0.9992,0.9965,12223973,23.494
2025-05-19-14:44:37,406183,2839,11676190,379,0.9931,0.9991,0.9961,12085591,23.208
2025-05-19-14:45:02,326687,3235,11799968,267,0.9902,0.9992,0.9947,12130157,23.398
2025-05-19-14:45:27,371908,2738,12563487,261,0.9927,0.9993,0.996,12938394,23.473
2025-05-19-14:45:52,385422,2280,12421842,380,0.9941,0.999,0.9966,12809924,23.684
2025-05-19-14:46:17,361780,3316,10762575,334,0.9909,0.9991,0.995,11128005,23.436
2025-05-19-14:46:42,384946,3373,12473608,1666,0.9913,0.9957,0.9935,12863593,23.429
2025-05-19-14:47:07,403022,13231,10918323,1547,0.9682,0.9962,0.982,11336123,23.169
2025-05-19-14:47:31,399940,14227,13117276,1264,0.9656,0.9968,0.981,13532707,23.224
2025-05-19-14:47:56,360454,7032,11889974,1274,0.9809,0.9965,0.9886,12258734,23.194
2025-05-19-14:48:21,375978,9229,11297589,1177,0.976,0.9969,0.9864,11683973,23.506
2025-05-19-14:48:46,381793,6744,10523528,930,0.9826,0.9976,0.9901,10912995,23.14
2025-05-19-14:49:10,386046,5628,13287476,855,0.9856,0.9978,0.9917,13680005,23.149
2025-05-19-14:49:35,420124,5753,11778694,558,0.9865,0.9987,0.9925,12205129,23.099
2025-05-19-14:50:01,365528,5056,13273356,635,0.9864,0.9983,0.9923,13644575,24.761
2025-05-19-14:50:26,352130,5390,10712102,579,0.9849,0.9984,0.9916,11070201,23.024
2025-05-19-14:50:53,397590,4509,11943200,614,0.9888,0.9985,0.9936,12345913,25.362
2025-05-19-14:51:18,376510,5649,11763407,566,0.9852,0.9985,0.9918,12146132,24.308
2025-05-19-14:51:44,363123,3734,12502557,507,0.9898,0.9986,0.9942,12869921,24.583
2025-05-19-14:52:09,342957,3638,12657157,412,0.9895,0.9988,0.9941,13004164,23.301
2025-05-19-14:52:34,381519,3397,11284269,465,0.9912,0.9988,0.995,11669650,22.892
2025-05-19-14:52:58,383963,4356,11671666,589,0.9888,0.9985,0.9936,12060574,23.122
2025-05-19-14:53:23,359522,3578,11760193,370,0.9901,0.999,0.9945,12123663,23.197
2025-05-19-14:53:48,357742,3629,12637005,366,0.99,0.999,0.9944,12998742,23.261
2025-05-19-14:54:14,377914,3378,13285940,401,0.9911,0.9989,0.995,13667633,24.295
2025-05-19-14:54:38,349111,3640,12568443,471,0.9897,0.9987,0.9941,12921665,23.313
2025-05-19-14:55:04,388034,3152,10836282,382,0.9919,0.999,0.9955,11227850,23.675
2025-05-19-14:55:29,377982,3715,11925997,510,0.9903,0.9987,0.9944,12308204,23.761
2025-05-19-14:55:54,384464,2861,12762636,376,0.9926,0.999,0.9958,13150337,23.285
2025-05-19-14:56:19,362240,3309,10090646,394,0.9909,0.9989,0.9949,10456589,23.316
2025-05-19-14:56:44,370485,2925,11944456,322,0.9922,0.9991,0.9956,12318188,23.329
2025-05-19-14:57:08,378746,2374,10648025,259,0.9938,0.9993,0.9965,11029404,23.312
2025-05-19-14:57:33,409302,2835,11490975,344,0.9931,0.9992,0.9961,11903456,23.257
2025-05-19-14:57:59,339951,2765,14216710,486,0.9919,0.9986,0.9952,14559912,24.382
2025-05-19-14:58:24,408784,10924,10821337,1306,0.974,0.9968,0.9853,11242351,23.287
2025-05-19-14:58:49,426208,32585,12872388,9086,0.929,0.9791,0.9534,13340267,23.536
2025-05-19-14:59:14,356324,32257,12693530,5530,0.917,0.9847,0.9496,13087641,22.957
2025-05-19-14:59:38,406879,17532,12355399,2781,0.9587,0.9932,0.9756,12782591,22.985
2025-05-19-15:00:03,410882,17503,12288926,2900,0.9591,0.993,0.9758,12720211,23.4
2025-05-19-15:00:28,330433,21437,11373989,2805,0.9391,0.9916,0.9646,11728664,23.699
2025-05-19-15:00:54,390295,21562,10824596,3169,0.9476,0.9919,0.9693,11239622,24.454
2025-05-19-15:01:21,329403,14314,11741638,2162,0.9584,0.9935,0.9756,12087517,24.603
2025-05-19-15:01:50,318985,17401,10174405,1320,0.9483,0.9959,0.9715,10512111,26.646
2025-05-19-15:02:15,346208,11127,12417152,1088,0.9689,0.9969,0.9827,12775575,23.594
2025-05-19-15:02:40,372113,6756,12533241,851,0.9822,0.9977,0.9899,12912961,23.17
2025-05-19-15:03:04,326323,6753,13347363,895,0.9797,0.9973,0.9884,13681334,22.949
2025-05-19-15:03:29,356853,5423,11721834,491,0.985,0.9986,0.9918,12084601,23.066
2025-05-19-15:03:55,371628,5934,10817693,712,0.9843,0.9981,0.9911,11195967,23.836
2025-05-19-15:04:21,407129,5828,10849696,567,0.9859,0.9986,0.9922,11263220,24.398
2025-05-19-15:04:49,356959,5588,10825365,667,0.9846,0.9981,0.9913,11188579,26.32
2025-05-19-15:05:15,393042,4422,10575054,745,0.9889,0.9981,0.9935,10973263,23.766
2025-05-19-15:05:39,356855,4650,13175095,443,0.9871,0.9988,0.9929,13537043,23.003
2025-05-19-15:06:05,382136,4109,13710771,488,0.9894,0.9987,0.994,14097504,24.216
2025-05-19-15:06:30,345514,3486,10090133,345,0.99,0.999,0.9945,10439478,23.233
2025-05-19-15:06:55,375382,2519,12056420,398,0.9933,0.9989,0.9961,12434719,23.431
2025-05-19-15:07:20,368289,3298,8249500,403,0.9911,0.9989,0.995,8621490,23.061
2025-05-19-15:07:45,350277,4192,10211366,378,0.9882,0.9989,0.9935,10566213,23.569
2025-05-19-15:08:10,353330,3212,12603725,386,0.991,0.9989,0.9949,12960653,23.212
2025-05-19-15:08:38,319729,3844,11678431,411,0.9881,0.9987,0.9934,12002415,24.899
2025-05-19-15:09:05,385691,4712,11120494,576,0.9879,0.9985,0.9932,11511473,25.409
2025-05-19-15:09:31,401100,3512,11086086,551,0.9913,0.9986,0.995,11491249,23.707
2025-05-19-15:09:56,340644,2977,11340355,396,0.9913,0.9988,0.9951,11684372,23.179
2025-05-19-15:10:22,353061,5010,10230965,793,0.986,0.9978,0.9918,10589829,24.945
2025-05-19-15:10:47,359494,5148,9584171,694,0.9859,0.9981,0.9919,9949507,23.392
2025-05-19-15:11:12,347557,4416,10438190,534,0.9875,0.9985,0.9929,10790697,23.06
2025-05-19-15:11:37,293841,3247,11249721,398,0.9891,0.9986,0.9938,11547207,23.194
2025-05-19-15:12:01,385326,3279,11402574,397,0.9916,0.999,0.9953,11791576,23.015
2025-05-19-15:12:26,351064,3278,10004462,439,0.9907,0.9988,0.9947,10359243,23.235
2025-05-19-15:12:51,345041,6919,9146336,1657,0.9803,0.9952,0.9877,9499953,23.114
2025-05-19-15:13:16,362876,15108,10671250,1107,0.96,0.997,0.9781,11050341,23.327
2025-05-19-15:13:41,329545,8189,12638176,1054,0.9758,0.9968,0.9862,12976964,23.306
2025-05-19-15:14:08,358221,6883,10999357,532,0.9811,0.9985,0.9898,11364993,25.142
2025-05-19-15:14:35,373464,5756,10029170,834,0.9848,0.9978,0.9913,10409224,25.631
2025-05-19-15:15:02,308955,4337,10931529,362,0.9862,0.9988,0.9925,11245183,25.353
2025-05-19-15:15:30,373469,3172,12372810,544,0.9916,0.9985,0.995,12749995,25.712
2025-05-19-15:15:56,368533,5269,11764343,505,0.9859,0.9986,0.9922,12138650,24.528
2025-05-19-15:16:21,307871,4552,9566443,508,0.9854,0.9984,0.9918,9879374,23.657
2025-05-19-15:16:52,331025,4680,11841753,586,0.9861,0.9982,0.9921,12178044,28.335
2025-05-19-15:17:23,351631,3573,11155627,562,0.9899,0.9984,0.9942,11511393,28.426
2025-05-19-15:17:53,353469,5189,12064093,736,0.9855,0.9979,0.9917,12423487,27.961
2025-05-19-15:18:18,383332,5124,9696190,516,0.9868,0.9987,0.9927,10085162,22.971
2025-05-19-15:18:43,336164,3958,10327526,412,0.9884,0.9988,0.9935,10668060,23.646
2025-05-19-15:19:08,325113,3177,10488257,379,0.9903,0.9988,0.9946,10816926,23.47
2025-05-19-15:19:34,326051,3165,10996978,367,0.9904,0.9989,0.9946,11326561,24.055
2025-05-19-15:19:59,339967,3742,11227762,297,0.9891,0.9991,0.9941,11571768,23.238
2025-05-19-15:20:24,360640,2553,11412874,318,0.993,0.9991,0.996,11776385,23.024
2025-05-19-15:20:49,315944,3018,10913065,299,0.9905,0.9991,0.9948,11232326,23.445
2025-05-19-15:21:14,339275,3512,11615394,373,0.9898,0.9989,0.9943,11958554,23.523
2025-05-19-15:21:39,343253,3980,9884034,544,0.9885,0.9984,0.9935,10231811,22.94
2025-05-19-15:22:03,365785,4529,10539688,424,0.9878,0.9988,0.9933,10910426,22.865
2025-05-19-15:22:28,333401,3897,11270413,515,0.9884,0.9985,0.9934,11608226,23.428
2025-05-19-15:22:53,311481,2748,10334035,310,0.9913,0.999,0.9951,10648574,23.083
2025-05-19-15:23:17,332148,2732,10745965,435,0.9918,0.9987,0.9953,11081280,23.035
2025-05-19-15:23:42,381455,2889,10722001,440,0.9925,0.9988,0.9957,11106785,22.944
2025-05-19-15:24:07,340224,3694,12232224,351,0.9893,0.999,0.9941,12576493,22.925
2025-05-19-15:24:31,327549,2814,9725198,328,0.9915,0.999,0.9952,10055889,22.998
2025-05-19-15:24:56,368466,2561,11549837,197,0.9931,0.9995,0.9963,11921061,22.974
2025-05-19-15:25:21,333887,2619,9650723,337,0.9922,0.999,0.9956,9987566,23.287
2025-05-19-15:25:46,267000,2812,10944913,495,0.9896,0.9981,0.9938,11215220,23.161
2025-05-19-15:26:10,342371,6466,11444511,602,0.9815,0.9982,0.9898,11793950,23.06
2025-05-19-15:26:35,321340,4572,8261157,602,0.986,0.9981,0.992,8587671,23.126
2025-05-19-15:27:00,324372,4115,11097516,458,0.9875,0.9986,0.993,11426461,23.103
2025-05-19-15:27:25,324754,3864,9046274,424,0.9882,0.9987,0.9934,9375316,23.083
2025-05-19-15:27:49,343470,3024,9826922,280,0.9913,0.9992,0.9952,10173696,23.088
2025-05-19-15:28:14,313359,3270,9586809,410,0.9897,0.9987,0.9942,9903848,22.854
2025-05-19-15:28:39,284887,2649,10156499,335,0.9908,0.9988,0.9948,10444370,23.11
2025-05-19-15:29:03,294016,3037,13148952,306,0.9898,0.999,0.9943,13446311,22.893
2025-05-19-15:29:28,315174,2037,8846010,259,0.9936,0.9992,0.9964,9163480,23.016
2025-05-19-15:29:53,311090,2161,8723232,249,0.9931,0.9992,0.9961,9036732,23.083
2025-05-19-15:30:18,312794,2541,8390479,251,0.9919,0.9992,0.9956,8706065,23.402
2025-05-19-15:30:43,330805,2442,10266683,283,0.9927,0.9991,0.9959,10600213,23.284
2025-05-19-15:31:07,300234,2294,10516489,270,0.9924,0.9991,0.9957,10819287,23.146
2025-05-19-15:31:32,352720,2749,11736212,255,0.9923,0.9993,0.9958,12091936,23.135
2025-05-19-15:31:57,338735,2810,10481329,376,0.9918,0.9989,0.9953,10823250,22.946
2025-05-19-15:32:21,319238,3328,11064512,362,0.9897,0.9989,0.9943,11387440,22.943
2025-05-19-15:32:46,343492,2487,11411743,265,0.9928,0.9992,0.996,11757987,22.965
2025-05-19-15:33:11,345449,2632,9689032,342,0.9924,0.999,0.9957,10037455,23.205
2025-05-19-15:33:35,308863,2688,10638148,534,0.9914,0.9983,0.9948,10950233,23.013
2025-05-19-15:34:00,268573,2338,10122786,249,0.9914,0.9991,0.9952,10393946,22.786
2025-05-19-15:34:25,368494,2210,8130225,286,0.994,0.9992,0.9966,8501215,23.021
2025-05-19-15:34:49,343365,2515,10109563,270,0.9927,0.9992,0.996,10455713,22.847
2025-05-19-15:35:14,359718,2611,9910628,272,0.9928,0.9992,0.996,10273229,22.921
2025-05-19-15:35:38,359803,2472,9864861,241,0.9932,0.9993,0.9962,10227377,22.849
2025-05-19-15:36:03,349228,2228,10592831,315,0.9937,0.9991,0.9964,10944602,23.135
2025-05-19-15:36:28,330771,4829,10691242,778,0.9856,0.9977,0.9916,11027620,23.152
2025-05-19-15:36:52,297777,3603,10278592,461,0.988,0.9985,0.9932,10580433,22.934
2025-05-19-15:37:17,321437,2678,10297247,282,0.9917,0.9991,0.9954,10621644,22.933
2025-05-19-15:37:43,380747,2666,11650225,284,0.993,0.9993,0.9961,12033922,23.708
2025-05-19-15:38:08,309959,3012,9495219,343,0.9904,0.9989,0.9946,9808533,23.44
2025-05-19-15:38:34,292669,3160,11163838,722,0.9893,0.9975,0.9934,11460389,23.758
2025-05-19-15:38:59,300995,4496,11195369,513,0.9853,0.9983,0.9917,11501373,23.205
2025-05-19-15:39:24,314947,3371,9717029,600,0.9894,0.9981,0.9937,10035947,23.499
2025-05-19-15:39:49,308595,5285,11722275,597,0.9832,0.9981,0.9906,12036752,22.802
2025-05-19-15:40:14,320393,3942,13580651,557,0.9878,0.9983,0.993,13905543,23.674
2025-05-19-15:40:40,340923,6255,10319863,1153,0.982,0.9966,0.9893,10668194,23.844
2025-05-19-15:41:05,360704,6371,11648811,1733,0.9826,0.9952,0.9889,12017619,23.273
2025-05-19-15:41:31,352372,6199,10479656,660,0.9827,0.9981,0.9904,10838887,23.614
2025-05-19-15:41:57,289686,4109,9713221,570,0.986,0.998,0.992,10007586,24.074
2025-05-19-15:42:22,305841,3546,11240737,389,0.9885,0.9987,0.9936,11550513,23.208
2025-05-19-15:42:47,312208,3318,10935534,298,0.9895,0.999,0.9942,11251358,23.21
2025-05-19-15:43:12,310769,3339,10995183,327,0.9894,0.9989,0.9941,11309618,23.106
2025-05-19-15:43:37,354907,3174,9711857,373,0.9911,0.999,0.995,10070311,23.137
2025-05-19-15:44:02,299968,2512,9521038,319,0.9917,0.9989,0.9953,9823837,22.8
2025-05-19-15:44:26,332379,2707,10611853,279,0.9919,0.9992,0.9955,10947218,22.995
2025-05-19-15:44:52,306666,3389,9001784,588,0.9891,0.9981,0.9936,9312427,23.242
2025-05-19-15:45:16,316345,3486,11583933,345,0.9891,0.9989,0.994,11904109,22.899
2025-05-19-15:45:41,311654,3725,10939245,595,0.9882,0.9981,0.9931,11255219,23.02
2025-05-19-15:46:06,361049,3399,9647001,361,0.9907,0.999,0.9948,10011810,23.133
2025-05-19-15:46:31,292405,2632,9940391,277,0.9911,0.9991,0.9951,10235705,22.931
2025-05-19-15:46:56,297090,2938,9719755,350,0.9902,0.9988,0.9945,10020133,23.03
2025-05-19-15:47:20,302047,3330,10993416,361,0.9891,0.9988,0.9939,11299154,22.9
2025-05-19-15:47:45,350700,2866,10856725,418,0.9919,0.9988,0.9953,11210709,22.797
2025-05-19-15:48:13,374994,2791,9737345,513,0.9926,0.9986,0.9956,10115643,25.936
2025-05-19-15:48:40,276810,3053,11654798,530,0.9891,0.9981,0.9936,11935191,25.118
2025-05-19-15:49:07,311428,3121,13124555,427,0.9901,0.9986,0.9943,13439531,24.377
2025-05-19-15:49:34,360555,3509,9756748,289,0.9904,0.9992,0.9948,10121101,25.316
2025-05-19-15:50:04,333371,1996,11078819,226,0.994,0.9993,0.9967,11414412,26.92
2025-05-19-15:50:29,322110,1765,11030601,145,0.9946,0.9996,0.997,11354621,22.961
2025-05-19-15:50:54,345523,2206,8216872,315,0.9937,0.9991,0.9964,8564916,22.982
2025-05-19-15:51:18,296153,3379,11035512,266,0.9887,0.9991,0.9939,11335310,22.992
2025-05-19-15:51:44,318917,2588,10998743,303,0.992,0.9991,0.9955,11320551,23.212
2025-05-19-15:52:09,307016,2530,11272985,269,0.9918,0.9991,0.9955,11582800,23.084
2025-05-19-15:52:34,326481,1919,10558603,299,0.9942,0.9991,0.9966,10887302,23.306
2025-05-19-15:52:59,319079,3942,11703269,693,0.9878,0.9978,0.9928,12026983,23.582
2025-05-19-15:53:25,283483,2794,9816930,266,0.9902,0.9991,0.9946,10103473,23.802
2025-05-19-15:53:50,349770,3154,8141629,348,0.9911,0.999,0.995,8494901,23.023
2025-05-19-15:54:15,284091,2153,9927374,253,0.9925,0.9991,0.9958,10213871,23.37
2025-05-19-15:54:40,297984,2957,10885858,265,0.9902,0.9991,0.9946,11187064,22.926
2025-05-19-15:55:04,288511,2974,11682393,313,0.9898,0.9989,0.9943,11974191,23.055
2025-05-19-15:55:29,293773,2667,11688394,311,0.991,0.9989,0.995,11985145,22.923
2025-05-19-15:55:54,300380,1981,11365075,345,0.9934,0.9989,0.9961,11667781,22.857
2025-05-19-15:56:19,327235,2590,10327892,475,0.9921,0.9986,0.9953,10658192,23.35
2025-05-19-15:56:44,323928,3297,9661254,193,0.9899,0.9994,0.9946,9988672,23.006
2025-05-19-15:57:08,310230,3212,7329057,325,0.9898,0.999,0.9943,7642824,22.94
2025-05-19-15:57:33,323153,2903,10067324,480,0.9911,0.9985,0.9948,10393860,23.125
2025-05-19-15:57:58,311540,3054,9725225,518,0.9903,0.9983,0.9943,10040337,22.987
2025-05-19-15:58:23,321380,2657,9181779,164,0.9918,0.9995,0.9956,9505980,22.834
2025-05-19-15:58:48,311551,2746,10441052,392,0.9913,0.9987,0.995,10755741,23.496
2025-05-19-15:59:13,302182,1840,11770795,516,0.9939,0.9983,0.9961,12075333,22.825
2025-05-19-15:59:38,277183,2837,10583126,243,0.9899,0.9991,0.9945,10863389,23.35
2025-05-19-16:00:04,316534,2717,10425099,269,0.9915,0.9992,0.9953,10744619,23.736
2025-05-19-16:00:29,345548,2175,11290950,434,0.9937,0.9987,0.9962,11639107,24.026
2025-05-19-16:00:55,361276,2378,8770780,324,0.9935,0.9991,0.9963,9134758,23.86
2025-05-19-16:01:20,325420,13478,9264495,2759,0.9602,0.9916,0.9757,9606152,23.028
2025-05-19-16:01:45,292934,29600,11552010,3191,0.9082,0.9892,0.947,11877735,23.432
2025-05-19-16:02:10,323585,18452,7903328,3803,0.9461,0.9884,0.9668,8249168,23.469
2025-05-19-16:02:35,321664,16401,9395417,1827,0.9515,0.9944,0.9724,9735309,23.048
2025-05-19-16:03:01,336179,10660,10390021,1276,0.9693,0.9962,0.9826,10738136,23.777
2025-05-19-16:03:26,330848,9640,9075559,826,0.9717,0.9975,0.9844,9416873,23.974
2025-05-19-16:03:51,325410,12925,11019393,1639,0.9618,0.995,0.9781,11359367,23.385
2025-05-19-16:04:16,330952,13598,11072094,1613,0.9605,0.9951,0.9775,11418257,23.129
2025-05-19-16:04:41,330555,12385,10778203,1532,0.9639,0.9954,0.9794,11122675,23.276
2025-05-19-16:05:06,302953,7850,11803426,1034,0.9747,0.9966,0.9855,12115263,23.222
2025-05-19-16:05:31,324924,4743,10239092,696,0.9856,0.9979,0.9917,10569455,23.013
2025-05-19-16:05:56,306093,5552,13507539,768,0.9822,0.9975,0.9898,13819952,22.95
2025-05-19-16:06:21,332292,4442,10498803,591,0.9868,0.9982,0.9925,10836128,23.078
2025-05-19-16:06:46,383609,4647,10743188,635,0.988,0.9983,0.9932,11132079,22.931
2025-05-19-16:07:10,312191,3465,13946419,420,0.989,0.9987,0.9938,14262495,22.854
2025-05-19-16:07:35,285747,3296,11336505,284,0.9886,0.999,0.9938,11625832,23.054
2025-05-19-16:08:00,282774,3410,11851353,275,0.9881,0.999,0.9935,12137812,23.251
2025-05-19-16:08:25,297987,2894,11097640,385,0.9904,0.9987,0.9945,11398906,23.331
2025-05-19-16:08:59,289136,3010,10787531,247,0.9897,0.9991,0.9944,11079924,30.743
2025-05-19-16:09:32,307341,3132,11629047,334,0.9899,0.9989,0.9944,11939854,29.36
2025-05-19-16:10:04,279661,3486,10937259,467,0.9877,0.9983,0.993,11220873,29.043
2025-05-19-16:10:45,320053,3460,12042330,475,0.9893,0.9985,0.9939,12366318,35.78
2025-05-19-16:11:10,293105,3439,11899465,281,0.9884,0.999,0.9937,12196290,23.259
2025-05-19-16:11:36,298916,2945,10456053,385,0.9902,0.9987,0.9945,10758299,24.111
2025-05-19-16:12:02,285684,3736,13381429,1922,0.9871,0.9933,0.9902,13672771,24.276
2025-05-19-16:12:28,345054,18130,10607020,1708,0.9501,0.9951,0.9721,10971912,23.989
2025-05-19-16:12:54,278436,15245,10042736,1575,0.9481,0.9944,0.9707,10337992,23.626
2025-05-19-16:13:19,319193,13549,11905098,4172,0.9593,0.9871,0.973,12242012,23.184
2025-05-19-16:13:45,306693,11878,11098876,1630,0.9627,0.9947,0.9785,11419077,24.582
2025-05-19-16:14:12,335578,7983,12733635,1183,0.9768,0.9965,0.9865,13078379,24.756
2025-05-19-16:14:51,344912,6076,11677778,955,0.9827,0.9972,0.9899,12029721,30.556
2025-05-19-16:15:16,310326,4372,10246932,588,0.9861,0.9981,0.9921,10562218,23.301
2025-05-19-16:15:43,320956,4582,12812288,506,0.9859,0.9984,0.9921,13138332,24.726
2025-05-19-16:16:09,285437,3177,12185891,635,0.989,0.9978,0.9934,12475140,23.885
2025-05-19-16:16:35,317812,4084,9779703,438,0.9873,0.9986,0.9929,10102037,23.589
2025-05-19-16:17:00,339588,3795,12732633,639,0.9889,0.9981,0.9935,13076655,23.311
2025-05-19-16:17:25,336865,2895,12186830,387,0.9915,0.9989,0.9952,12526977,23.235
2025-05-19-16:17:50,309250,3699,11861390,464,0.9882,0.9985,0.9933,12174803,22.932
2025-05-19-16:18:15,293089,2729,11788646,364,0.9908,0.9988,0.9948,12084828,22.976
2025-05-19-16:18:41,336148,3211,10786952,350,0.9905,0.999,0.9947,11126661,23.76
2025-05-19-16:19:08,334267,3292,10787560,452,0.9902,0.9986,0.9944,11125571,24.242
2025-05-19-16:19:33,333547,3300,9516685,609,0.9902,0.9982,0.9942,9854141,23.153
2025-05-19-16:20:00,348885,3216,9693165,442,0.9909,0.9987,0.9948,10045708,24.673
2025-05-19-16:20:26,324418,3563,10218111,559,0.9891,0.9983,0.9937,10546651,24.181
2025-05-19-16:20:52,307585,3509,13085401,327,0.9887,0.9989,0.9938,13396822,24.416
2025-05-19-16:21:18,300349,3073,10970446,263,0.9899,0.9991,0.9945,11274131,23.691
2025-05-19-16:21:43,305450,3769,11506517,405,0.9878,0.9987,0.9932,11816141,23.357
2025-05-19-16:22:11,360216,4439,12874208,874,0.9878,0.9976,0.9927,13239737,25.493
2025-05-19-16:22:43,284397,3981,11724301,308,0.9862,0.9989,0.9925,12012987,29.748
