date_time,true_positives,false_positives,true_negatives,false_negatives,precision,recall,f1,defined,duration
2025-05-16-17:58:59,316269,4385,21738273,586,0.9863,0.9982,0.9922,22059513,22.75
2025-05-16-17:59:23,311371,3708,20874219,545,0.9882,0.9983,0.9932,21189843,22.748
2025-05-16-17:59:46,301007,3233,20897433,696,0.9894,0.9977,0.9935,21202369,22.816
2025-05-16-18:00:10,301985,3174,22278836,468,0.9896,0.9985,0.994,22584463,22.608
2025-05-16-18:00:34,263577,3450,18945018,467,0.9871,0.9982,0.9926,19212512,22.889
2025-05-16-18:00:58,349498,3428,22288224,454,0.9903,0.9987,0.9945,22641604,22.799
2025-05-16-18:01:21,323059,3268,21949943,476,0.99,0.9985,0.9942,22276746,22.682
2025-05-16-18:01:45,320747,3585,22799560,352,0.9889,0.9989,0.9939,23124244,22.686
2025-05-16-18:02:08,315087,3031,24989135,354,0.9905,0.9989,0.9947,25307607,22.924
2025-05-16-18:02:32,319186,3061,23084413,679,0.9905,0.9979,0.9942,23407339,22.804
2025-05-16-18:02:56,284963,2644,20618209,320,0.9908,0.9989,0.9948,20906136,22.846
2025-05-16-18:03:20,370480,3997,21058800,623,0.9893,0.9983,0.9938,21433900,22.822
2025-05-16-18:03:43,339877,3896,20872918,621,0.9887,0.9982,0.9934,21217312,22.694
2025-05-16-18:04:07,312011,2773,20038965,442,0.9912,0.9986,0.9949,20354191,22.676
2025-05-16-18:04:30,309004,3850,18151738,447,0.9877,0.9986,0.9931,18465039,22.524
2025-05-16-18:04:54,305071,3438,19944257,441,0.9889,0.9986,0.9937,20253207,22.514
2025-05-16-18:05:17,298489,3034,25267440,399,0.9899,0.9987,0.9943,25569362,22.544
2025-05-16-18:05:41,308599,2723,23054268,398,0.9913,0.9987,0.995,23365988,22.666
2025-05-16-18:06:04,344668,4433,20168235,465,0.9873,0.9987,0.9929,20517801,22.857
2025-05-16-18:06:28,332400,3118,18788628,313,0.9907,0.9991,0.9949,19124459,22.676
2025-05-16-18:06:51,268335,2395,21069014,222,0.9912,0.9992,0.9951,21339966,22.565
2025-05-16-18:07:15,320415,3101,21660323,292,0.9904,0.9991,0.9947,21984131,22.634
2025-05-16-18:07:39,297524,2515,21230358,516,0.9916,0.9983,0.9949,21530913,22.829
2025-05-16-18:08:02,275062,2724,20643792,460,0.9902,0.9983,0.9942,20922038,22.649
2025-05-16-18:08:26,286186,2727,22843795,240,0.9906,0.9992,0.9948,23132948,22.717
2025-05-16-18:08:50,322461,2816,22536499,324,0.9913,0.999,0.9952,22862100,22.745
2025-05-16-18:09:13,350272,3204,22820290,496,0.9909,0.9986,0.9947,23174262,22.765
2025-05-16-18:09:37,331472,2972,24347329,409,0.9911,0.9988,0.9949,24682182,22.68
2025-05-16-18:10:00,318836,2228,21080847,276,0.9931,0.9991,0.9961,21402187,22.667
2025-05-16-18:10:24,351066,2719,20527115,336,0.9923,0.999,0.9957,20881236,22.597
2025-05-16-18:10:47,279900,2112,22530608,383,0.9925,0.9986,0.9956,22813003,22.582
2025-05-16-18:11:11,276398,6895,23486250,588,0.9757,0.9979,0.9866,23770131,22.341
2025-05-16-18:11:34,273769,4802,23139996,1145,0.9828,0.9958,0.9893,23419712,22.831
2025-05-16-18:11:58,264230,4118,22252714,461,0.9847,0.9983,0.9914,22521523,22.681
2025-05-16-18:12:22,342116,4101,22137839,520,0.9882,0.9985,0.9933,22484576,22.815
2025-05-16-18:12:45,297036,3144,20307497,525,0.9895,0.9982,0.9939,20608202,22.631
2025-05-16-18:13:09,267085,3197,24924491,470,0.9882,0.9982,0.9932,25195243,22.68
2025-05-16-18:13:32,311293,3029,21708817,324,0.9904,0.999,0.9946,22023463,22.66
2025-05-16-18:13:56,324233,2806,21350394,464,0.9914,0.9986,0.995,21677897,22.895
2025-05-16-18:14:19,272280,1908,22315715,157,0.993,0.9994,0.9962,22590060,22.699
2025-05-16-18:14:43,331652,2766,22380896,246,0.9917,0.9993,0.9955,22715560,22.506
2025-05-16-18:15:06,327406,1904,20530612,270,0.9942,0.9992,0.9967,20860192,22.673
2025-05-16-18:15:30,296707,2464,22374381,328,0.9918,0.9989,0.9953,22673880,22.607
2025-05-16-18:15:53,287238,2182,22208590,216,0.9925,0.9992,0.9958,22498226,22.663
2025-05-16-18:16:17,286639,1486,22711996,293,0.9948,0.999,0.9969,23000414,22.772
2025-05-16-18:16:40,329207,2310,21264309,342,0.993,0.999,0.996,21596168,22.502
2025-05-16-18:17:04,293592,2084,22658461,324,0.993,0.9989,0.9959,22954461,22.843
2025-05-16-18:17:27,312381,2746,20690966,315,0.9913,0.999,0.9951,21006408,22.66
2025-05-16-18:17:51,310397,2289,21418255,276,0.9927,0.9991,0.9959,21731217,22.468
2025-05-16-18:18:14,326670,2930,20613494,324,0.9911,0.999,0.995,20943418,22.656
2025-05-16-18:18:38,302712,2156,23109738,264,0.9929,0.9991,0.996,23414870,22.458
2025-05-16-18:19:01,352577,1928,21307710,269,0.9946,0.9992,0.9969,21662484,22.774
2025-05-16-18:19:25,306541,2002,22399400,223,0.9935,0.9993,0.9964,22708166,22.668
2025-05-16-18:19:48,297832,2004,21568478,302,0.9933,0.999,0.9961,21868616,22.513
2025-05-16-18:20:12,319336,1745,20641779,174,0.9946,0.9995,0.997,20963034,22.767
2025-05-16-18:20:35,330346,1973,19859289,413,0.9941,0.9988,0.9964,20192021,22.737
2025-05-16-18:20:59,344235,1949,23130705,172,0.9944,0.9995,0.9969,23477061,22.754
2025-05-16-18:21:22,314786,1494,19038875,117,0.9953,0.9996,0.9974,19355272,22.768
2025-05-16-18:21:46,332032,1596,19357982,267,0.9952,0.9992,0.9972,19691877,22.943
2025-05-16-18:22:10,289380,1250,20032468,208,0.9957,0.9993,0.9975,20323306,22.51
2025-05-16-18:22:33,307890,1794,22767927,185,0.9942,0.9994,0.9968,23077796,22.443
2025-05-16-18:22:56,329791,1378,19762571,200,0.9958,0.9994,0.9976,20093940,22.507
2025-05-16-18:23:20,298740,1944,21372376,289,0.9935,0.999,0.9963,21673349,22.748
2025-05-16-18:23:43,298879,1933,20180133,216,0.9936,0.9993,0.9964,20481161,22.464
2025-05-16-18:24:07,295034,1504,20913412,217,0.9949,0.9993,0.9971,21210167,22.729
2025-05-16-18:24:31,284760,1686,22076884,160,0.9941,0.9994,0.9968,22363490,22.696
2025-05-16-18:24:54,288005,1382,19883920,181,0.9952,0.9994,0.9973,20173488,22.804
2025-05-16-18:25:18,315289,1669,22172040,424,0.9947,0.9987,0.9967,22489422,22.888
2025-05-16-18:25:42,322969,1604,23817901,237,0.9951,0.9993,0.9972,24142711,22.964
2025-05-16-18:26:06,292634,2279,21725560,314,0.9923,0.9989,0.9956,22020787,22.77
2025-05-16-18:26:29,289971,1639,21365551,215,0.9944,0.9993,0.9968,21657376,22.549
2025-05-16-18:26:53,293481,1659,20941369,165,0.9944,0.9994,0.9969,21236674,22.57
2025-05-16-18:27:17,328771,1800,19352507,313,0.9946,0.999,0.9968,19683391,22.87
2025-05-16-18:27:40,307841,1372,22011456,115,0.9956,0.9996,0.9976,22320784,22.859
2025-05-16-18:28:04,306297,1539,21285055,200,0.995,0.9993,0.9972,21593091,22.726
2025-05-16-18:28:28,361092,1776,22589124,315,0.9951,0.9991,0.9971,22952307,23.01
2025-05-16-18:28:51,289890,1477,23933593,151,0.9949,0.9995,0.9972,24225111,22.62
2025-05-16-18:29:15,320187,1727,20930458,239,0.9946,0.9993,0.9969,21252611,22.567
2025-05-16-18:29:38,301008,1733,22849812,296,0.9943,0.999,0.9966,23152849,22.574
2025-05-16-18:30:02,326761,1968,22769027,229,0.994,0.9993,0.9966,23097985,22.739
2025-05-16-18:30:26,332387,1404,20693377,161,0.9958,0.9995,0.9977,21027329,22.63
2025-05-16-18:30:49,311848,1483,20432790,419,0.9953,0.9987,0.997,20746540,22.69
2025-05-16-18:31:13,290545,2798,20963946,507,0.9905,0.9983,0.9943,21257796,22.575
2025-05-16-18:31:36,331626,2752,20596114,224,0.9918,0.9993,0.9955,20930716,22.745
2025-05-16-18:32:00,264803,1671,22231495,219,0.9937,0.9992,0.9964,22498188,22.731
2025-05-16-18:32:23,295116,1379,23576712,216,0.9953,0.9993,0.9973,23873423,22.616
2025-05-16-18:32:47,315131,1603,22692929,188,0.9949,0.9994,0.9972,23009851,22.684
2025-05-16-18:33:11,257234,1297,21782462,153,0.995,0.9994,0.9972,22041146,22.842
2025-05-16-18:33:34,265776,1706,20612989,175,0.9936,0.9993,0.9965,20880646,22.826
2025-05-16-18:33:58,285883,1267,20840876,145,0.9956,0.9995,0.9975,21128171,22.852
2025-05-16-18:34:22,282417,1579,22198678,141,0.9944,0.9995,0.997,22482815,22.98
2025-05-16-18:34:46,295908,1986,24842241,239,0.9933,0.9992,0.9963,25140374,22.543
2025-05-16-18:35:09,323435,1371,21307092,316,0.9958,0.999,0.9974,21632214,22.587
2025-05-16-18:35:32,287182,1647,20029448,130,0.9943,0.9995,0.9969,20318407,22.457
2025-05-16-18:35:56,289454,1564,22925957,199,0.9946,0.9993,0.997,23217174,22.572
2025-05-16-18:36:20,307123,1050,23219635,122,0.9966,0.9996,0.9981,23527930,22.829
2025-05-16-18:36:43,314455,1306,22944659,193,0.9959,0.9994,0.9976,23260613,22.467
2025-05-16-18:37:07,313632,1467,23980580,154,0.9953,0.9995,0.9974,24295833,22.685
2025-05-16-18:37:30,284431,1261,22409243,231,0.9956,0.9992,0.9974,22695166,22.801
2025-05-16-18:37:54,290809,1406,24647698,130,0.9952,0.9996,0.9974,24940043,22.645
2025-05-16-18:38:18,275944,2520,21580681,244,0.991,0.9991,0.995,21859389,22.948
2025-05-16-18:38:41,308221,2159,22067593,365,0.993,0.9988,0.9959,22378338,22.713
2025-05-16-18:39:05,308298,1605,22248891,258,0.9948,0.9992,0.997,22559052,22.547
2025-05-16-18:39:28,262536,2151,20558367,193,0.9919,0.9993,0.9956,20823247,22.689
2025-05-16-18:39:52,321040,2059,22447653,340,0.9936,0.9989,0.9963,22771092,22.557
2025-05-16-18:40:16,290420,1355,18021241,329,0.9954,0.9989,0.9971,18313345,22.774
2025-05-16-18:40:39,327906,1815,19747666,170,0.9945,0.9995,0.997,20077557,22.801
2025-05-16-18:41:03,301018,1665,22015278,201,0.9945,0.9993,0.9969,22318162,22.698
2025-05-16-18:41:26,310770,1423,23651114,199,0.9954,0.9994,0.9974,23963506,22.592
2025-05-16-18:41:50,305307,1444,20851001,191,0.9953,0.9994,0.9973,21157943,22.829
2025-05-16-18:42:14,322845,1533,22930911,185,0.9953,0.9994,0.9973,23255474,22.791
2025-05-16-18:42:37,319190,1433,23886948,224,0.9955,0.9993,0.9974,24207795,22.771
2025-05-16-18:43:01,319572,1248,22964352,150,0.9961,0.9995,0.9978,23285322,22.777
2025-05-16-18:43:25,369091,1294,20873135,188,0.9965,0.9995,0.998,21243708,22.658
2025-05-16-18:43:48,360778,1475,21788974,152,0.9959,0.9996,0.9978,22151379,22.896
2025-05-16-18:44:12,253793,1082,22541866,116,0.9958,0.9995,0.9976,22796857,22.696
2025-05-16-18:44:36,311950,1323,21816273,147,0.9958,0.9995,0.9976,22129693,22.743
2025-05-16-18:44:59,319876,1466,22888172,174,0.9954,0.9995,0.9974,23209688,22.78
2025-05-16-18:45:23,262026,1766,20580267,241,0.9933,0.9991,0.9962,20844300,22.672
2025-05-16-18:45:47,316536,2032,21322437,192,0.9936,0.9994,0.9965,21641197,22.866
2025-05-16-18:46:10,298174,1685,21135431,213,0.9944,0.9993,0.9968,21435503,22.402
2025-05-16-18:46:34,286979,1329,21622901,277,0.9954,0.999,0.9972,21911486,22.603
2025-05-16-18:46:58,302172,1223,21557888,217,0.996,0.9993,0.9976,21861500,22.783
2025-05-16-18:47:21,308570,2057,20881792,258,0.9934,0.9992,0.9963,21192677,22.709
2025-05-16-18:47:45,286396,1766,23172287,147,0.9939,0.9995,0.9967,23460596,22.909
2025-05-16-18:48:09,273964,943,22401427,275,0.9966,0.999,0.9978,22676609,22.88
2025-05-16-18:48:32,291834,1674,22515960,242,0.9943,0.9992,0.9967,22809710,22.746
2025-05-16-18:48:56,331956,1267,23159948,217,0.9962,0.9993,0.9978,23493388,22.554
2025-05-16-18:49:19,319528,1633,19301945,162,0.9949,0.9995,0.9972,19623268,22.59
2025-05-16-18:49:43,301674,1267,22718153,238,0.9958,0.9992,0.9975,23021332,22.655
2025-05-16-18:50:07,327516,1531,18223255,136,0.9953,0.9996,0.9975,18552438,22.571
2025-05-16-18:50:30,266929,1541,22550341,220,0.9943,0.9992,0.9967,22819031,22.368
2025-05-16-18:50:54,352130,1281,22271314,202,0.9964,0.9994,0.9979,22624927,22.843
2025-05-16-18:51:17,353423,1179,19475204,167,0.9967,0.9995,0.9981,19829973,22.443
2025-05-16-18:51:41,343064,1440,21923407,137,0.9958,0.9996,0.9977,22268048,22.694
2025-05-16-18:52:04,300349,1500,21855969,136,0.995,0.9995,0.9973,22157954,22.757
2025-05-16-18:52:28,321763,912,22246404,162,0.9972,0.9995,0.9983,22569241,22.793
2025-05-16-18:52:52,316020,1279,20309319,146,0.996,0.9995,0.9978,20626764,22.825
2025-05-16-18:53:15,319092,1087,19780536,153,0.9966,0.9995,0.9981,20100868,22.541
2025-05-16-18:53:39,288056,1017,23138458,112,0.9965,0.9996,0.998,23427643,22.78
2025-05-16-18:54:02,345150,1026,25668816,80,0.997,0.9998,0.9984,26015072,22.683
2025-05-16-18:54:26,291425,942,20603868,145,0.9968,0.9995,0.9981,20896380,22.682
2025-05-16-18:54:49,293764,1477,22408423,206,0.995,0.9993,0.9971,22703870,22.554
2025-05-16-18:55:13,255314,1747,22321255,164,0.9932,0.9994,0.9963,22578480,22.711
2025-05-16-18:55:37,326391,1736,26031397,243,0.9947,0.9993,0.997,26359767,22.902
2025-05-16-18:56:01,281951,1155,21230537,157,0.9959,0.9994,0.9977,21513800,22.822
2025-05-16-18:56:24,284830,1098,19244892,102,0.9962,0.9996,0.9979,19530922,22.774
2025-05-16-18:56:48,311735,1157,22431509,161,0.9963,0.9995,0.9979,22744562,22.964
2025-05-16-18:57:12,330758,1449,22684881,258,0.9956,0.9992,0.9974,23017346,22.653
2025-05-16-18:57:35,316556,1880,22739779,156,0.9941,0.9995,0.9968,23058371,22.607
2025-05-16-18:57:59,302585,1389,23376147,163,0.9954,0.9995,0.9974,23680284,22.777
2025-05-16-18:58:23,323119,1138,22573959,158,0.9965,0.9995,0.998,22898374,22.73
2025-05-16-18:58:46,300936,1132,21896942,109,0.9963,0.9996,0.9979,22199119,22.702
2025-05-16-18:59:10,323576,1157,21292127,260,0.9964,0.9992,0.9978,21617120,22.535
2025-05-16-18:59:33,252597,1877,23945437,177,0.9926,0.9993,0.996,24200088,22.581
2025-05-16-18:59:56,286804,1351,24456371,179,0.9953,0.9994,0.9973,24744705,22.492
2025-05-16-19:00:20,281563,1068,23863886,123,0.9962,0.9996,0.9979,24146640,22.493
2025-05-16-19:00:43,346481,1302,21565002,172,0.9963,0.9995,0.9979,21912957,22.767
2025-05-16-19:01:07,289546,1188,19271722,239,0.9959,0.9992,0.9975,19562695,22.682
2025-05-16-19:01:31,309675,1717,21330415,167,0.9945,0.9995,0.997,21641974,22.693
2025-05-16-19:01:54,332982,3586,21452513,3513,0.9893,0.9896,0.9895,21792594,22.943
2025-05-16-19:02:18,335254,23306,18962760,5308,0.935,0.9844,0.9591,19326628,22.69
2025-05-16-19:02:42,324754,18379,20841274,2908,0.9464,0.9911,0.9683,21187315,22.794
2025-05-16-19:03:05,351955,11248,22446852,1903,0.969,0.9946,0.9817,22811958,22.54
2025-05-16-19:03:29,340187,7836,20054478,1554,0.9775,0.9955,0.9864,20404055,22.674
2025-05-16-19:03:52,353326,4752,20200669,775,0.9867,0.9978,0.9922,20559522,22.802
2025-05-16-19:04:16,304063,4625,22935970,591,0.985,0.9981,0.9915,23245249,22.676
2025-05-16-19:04:40,279512,3087,23508438,397,0.9891,0.9986,0.9938,23791434,22.82
2025-05-16-19:05:03,317355,2840,19719588,390,0.9911,0.9988,0.9949,20040173,22.574
2025-05-16-19:05:27,259012,2798,19947794,317,0.9893,0.9988,0.994,20209921,22.656
2025-05-16-19:05:50,307652,2646,18651482,506,0.9915,0.9984,0.9949,18962286,22.607
2025-05-16-19:06:14,333046,3868,21146194,1665,0.9885,0.995,0.9918,21484773,22.92
2025-05-16-19:06:38,339034,3198,23975902,955,0.9907,0.9972,0.9939,24319089,22.88
2025-05-16-19:07:01,302801,4494,21352268,628,0.9854,0.9979,0.9916,21660191,22.732
2025-05-16-19:07:25,322449,4216,20601602,558,0.9871,0.9983,0.9927,20928825,22.674
2025-05-16-19:07:48,299177,4073,22246674,424,0.9866,0.9986,0.9925,22550348,22.632
2025-05-16-19:08:12,331795,2984,21904050,428,0.9911,0.9987,0.9949,22239257,22.794
2025-05-16-19:08:35,312374,2512,19448610,313,0.992,0.999,0.9955,19763809,22.604
2025-05-16-19:08:59,308242,2516,20044054,346,0.9919,0.9989,0.9954,20355158,22.734
2025-05-16-19:09:23,304935,1810,20333099,292,0.9941,0.999,0.9966,20640136,22.771
2025-05-16-19:09:46,349108,2142,21356884,249,0.9939,0.9993,0.9966,21708383,22.605
2025-05-16-19:10:10,363522,2097,21604133,233,0.9943,0.9994,0.9968,21969985,22.594
2025-05-16-19:10:33,349062,1656,21457633,195,0.9953,0.9994,0.9974,21808546,22.656
2025-05-16-19:10:57,390937,2332,20450812,423,0.9941,0.9989,0.9965,20844504,22.847
2025-05-16-19:11:21,307566,2436,21809502,250,0.9921,0.9992,0.9957,22119754,22.491
2025-05-16-19:11:44,321862,2343,21621158,242,0.9928,0.9992,0.996,21945605,22.699
2025-05-16-19:12:08,345418,1714,21094840,133,0.9951,0.9996,0.9973,21442105,23.161
2025-05-16-19:12:32,356328,1727,18436309,256,0.9952,0.9993,0.9972,18794620,22.694
2025-05-16-19:12:56,351710,1996,20255275,295,0.9944,0.9992,0.9968,20609276,22.729
2025-05-16-19:13:19,330399,1769,19996456,150,0.9947,0.9995,0.9971,20328774,22.614
2025-05-16-19:13:43,311158,1641,18659667,168,0.9948,0.9995,0.9971,18972634,22.834
2025-05-16-19:14:06,321635,1785,23555304,194,0.9945,0.9994,0.9969,23878918,22.628
2025-05-16-19:14:30,279617,1808,23594542,230,0.9936,0.9992,0.9964,23876197,22.859
2025-05-16-19:14:54,330887,1863,19163880,489,0.9944,0.9985,0.9965,19497119,22.818
2025-05-16-19:15:17,276905,1991,20424596,251,0.9929,0.9991,0.996,20703743,22.662
2025-05-16-19:15:41,296164,1398,18969512,159,0.9953,0.9995,0.9974,19267233,22.694
2025-05-16-19:16:05,282385,1516,18952455,209,0.9947,0.9993,0.997,19236565,22.832
2025-05-16-19:16:29,326695,1767,21697893,350,0.9946,0.9989,0.9968,22026705,22.796
2025-05-16-19:16:52,291885,1376,21170842,153,0.9953,0.9995,0.9974,21464256,22.947
2025-05-16-19:17:16,360975,1211,19039026,160,0.9967,0.9996,0.9981,19401372,22.643
2025-05-16-19:17:40,302917,1105,22409937,154,0.9964,0.9995,0.9979,22714113,22.747
2025-05-16-19:18:03,311466,1907,22726307,344,0.9939,0.9989,0.9964,23040024,22.687
2025-05-16-19:18:27,341063,1696,22474393,158,0.9951,0.9995,0.9973,22817310,22.738
2025-05-16-19:18:51,327357,1157,21929748,219,0.9965,0.9993,0.9979,22258481,22.772
2025-05-16-19:19:14,330922,1429,17938464,170,0.9957,0.9995,0.9976,18270985,22.678
2025-05-16-19:19:38,332929,1391,19424029,224,0.9958,0.9993,0.9976,19758573,22.817
2025-05-16-19:20:01,360747,1414,23714306,160,0.9961,0.9996,0.9978,24076627,22.456
2025-05-16-19:20:25,293546,1327,20422535,116,0.9955,0.9996,0.9975,20717524,22.628
2025-05-16-19:20:48,304233,1827,20198123,225,0.994,0.9993,0.9966,20504408,22.567
2025-05-16-19:21:12,293969,3107,22016303,346,0.9895,0.9988,0.9942,22313725,22.873
2025-05-16-19:21:36,308407,1907,17589132,273,0.9939,0.9991,0.9965,17899719,22.715
2025-05-16-19:21:59,288988,1432,23449156,143,0.9951,0.9995,0.9973,23739719,22.739
2025-05-16-19:22:23,284787,1296,21016900,202,0.9955,0.9993,0.9974,21303185,22.528
2025-05-16-19:22:46,301862,1495,20523076,135,0.9951,0.9996,0.9973,20826568,22.662
2025-05-16-19:23:10,323050,1364,20538183,142,0.9958,0.9996,0.9977,20862739,22.733
2025-05-16-19:23:34,325719,1301,22716138,179,0.996,0.9995,0.9977,23043337,22.728
2025-05-16-19:23:57,301537,1800,18955926,161,0.9941,0.9995,0.9968,19259424,22.604
2025-05-16-19:24:21,302170,1740,21459747,251,0.9943,0.9992,0.9967,21763908,22.826
2025-05-16-19:24:44,336720,1702,21185913,278,0.995,0.9992,0.9971,21524613,22.54
2025-05-16-19:25:08,273749,1187,19485238,85,0.9957,0.9997,0.9977,19760259,22.635
2025-05-16-19:25:32,318145,1175,20750673,149,0.9963,0.9995,0.9979,21070142,23.157
2025-05-16-19:25:56,281653,1513,21319413,203,0.9947,0.9993,0.997,21602782,22.832
2025-05-16-19:26:19,326019,1367,20547234,191,0.9958,0.9994,0.9976,20874811,22.583
2025-05-16-19:26:43,281674,1448,20884773,187,0.9949,0.9993,0.9971,21168082,22.816
